codInst,codCurso,Inst,Curso,Grau,Vagas,Colocados,Nota,Sobras
0604,9853,Universidade de Évora - Escola de Ciências Sociais,Educação Básica,L1,24,24,0,0,0,0,128.8,0
0604,L047,Universidade de Évora - Escola de Ciências Sociais,Línguas e Literaturas,L1,50,50,0,2,2,1,143.6,0
0604,L173,Universidade de Évora - Escola de Ciências Sociais,Estudos de Filosofia e de Cultura Contemporânea,L1,20,20,0,2,2,0,120.5,0
0605,9707,Universidade de Évora - Escola de Saúde e Desenvolvimento Humano,Ciências do Desporto,L1,53,53,0,0,0,0,137.0,0
0605,9841,Universidade de Évora - Escola de Saúde e Desenvolvimento Humano,Reabilitação Psicomotora,L1,27,27,0,0,0,0,138.0,0
0605,L256,Universidade de Évora - Escola de Saúde e Desenvolvimento Humano,Ciências Biomédicas e da Saúde,L1,20,20,0,0,0,0,153.4,0
0901,9554,Universidade Nova de Lisboa - Faculdade de Ciências Médicas,Ciências da Nutrição,L1,22,22,0,0,0,0,166.8,0
0901,9813,Universidade Nova de Lisboa - Faculdade de Ciências Médicas,Medicina,MI,231,231,0,0,0,0,183.3,0
0902,8109,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,Sociologia (regime pós-laboral),L1,20,20,0,1,1,0,136.5,0
0902,9006,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,Arqueologia,L1,27,27,0,1,1,0,145.0,0
0902,9020,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,Ciência Política e Relações Internacionais,L1,98,98,0,1,1,1,176.0,0
0902,9023,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,Ciências da Comunicação,L1,96,96,1,1,1,0,176.0,0
0902,9040,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,Ciências da Linguagem,L1,20,20,0,1,1,0,149.0,0
0902,9046,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,Ciências Musicais,L1,45,45,0,1,1,0,139.0,0
0902,9139,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,Filosofia,L1,25,25,0,0,0,0,164.0,0
