;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
ids;Código Curso;Nome do Curso;Vagas Iniciais;Colocados ;Vagas;Ano;Código Instit.;
1368;9081;Economia;208;208;208;2019;1104;
1369;9147;Gestão;132;132;132;2019;1104;
1370;9360;Engenharia Civil;121;121;121;2019;1105;
1371;9367;Engenharia Eletrotécnica e de Computadores;200;200;200;2019;1105;
1372;9369;Engenharia Mecânica;151;151;151;2019;1105;
1373;9459;Engenharia Informática e Computação;135;135;135;2019;1105;
1374;9460;Engenharia Metalúrgica e de Materiais;27;27;27;2019;1105;
1375;9461;Engenharia Química;63;63;63;2019;1105;
1376;9493;Bioengenharia;66;67;67;2019;1105;
1377;9508;Engenharia do Ambiente;34;34;34;2019;1105;
1378;9509;Engenharia e Gestão Industrial;75;75;75;2019;1105;
1379;9897;Ciências de Engenharia - Engenharia de Minas e Geoambiente;20;20;20;2019;1105;
1380;9494;Ciências Farmacêuticas;175;175;175;2019;1106;
1381;9006;Arqueologia;29;30;30;2019;1107;
1382;9040;Ciências da Linguagem;24;24;24;2019;1107;
1383;9139;Filosofia;50;50;50;2019;1107;
1384;9143;Geografia;69;69;69;2019;1107;
1385;9181;História;67;67;67;2019;1107;
1386;9182;História da Arte;32;32;32;2019;1107;
1387;9192;Línguas Aplicadas;51;52;52;2019;1107;
1388;9197;Línguas e Relações Internacionais;47;49;49;2019;1107;
1389;9204;Línguas, Literaturas e Culturas;79;80;80;2019;1107;
1390;9240;Sociologia;44;44;44;2019;1107;
1391;9694;Ciência da Informação;38;39;39;2019;1107;
1392;9701;Ciências da Comunicação: Jornalismo, Assessoria, Multimédia;74;75;75;2019;1107;
1393;9917;Estudos Portugueses;20;20;20;2019;1107;
1394;9813;Medicina;245;245;245;2019;1108;
1395;9026;Ciências da Educação;47;47;47;2019;1109;
1396;9555;Psicologia;107;107;107;2019;1109;
1397;9708;Ciências do Meio Aquático;31;31;31;2019;1110;
1398;9813;Medicina;155;155;155;2019;1110;
1399;9847;Medicina Veterinária;56;56;56;2019;1110;
1400;9707;Ciências do Desporto;123;124;124;2019;1111;
1401;9548;Medicina Dentária;65;65;65;2019;1113;
1402;9066;Criminologia;41;41;41;2019;1114;
1403;9078;Direito;146;146;146;2019;1114;
1404;9086;Engenharia Agronómica;24;13;24;2019;1201;
1405;9114;Engenharia Florestal;10;2;10;2019;1201;
1406;9129;Engenharia Zootécnica;34;22;34;2019;1201;
1407;9752;Enologia;34;34;34;2019;1201;
1408;9847;Medicina Veterinária;82;82;82;2019;1201;
1409;9023;Ciências da Comunicação;65;66;66;2019;1202;
1410;9081;Economia;45;45;45;2019;1202;
1411;9147;Gestão;56;56;56;2019;1202;
1412;9196;Línguas e Relações Empresariais;48;48;48;2019;1202;
1413;9204;Línguas, Literaturas e Culturas;35;35;35;2019;1202;
1414;9219;Psicologia;65;65;65;2019;1202;
1415;9238;Serviço Social;45;46;46;2019;1202;
1416;9254;Turismo;50;50;50;2019;1202;
1417;9803;Teatro e Artes Performativas;22;22;22;2019;1202;
1418;9853;Educação Básica;20;20;20;2019;1202;
1419;L092;Animação Cultural e Comunitária;30;30;30;2019;1202;
1420;9052;Comunicação e Multimédia;54;54;54;2019;1203;
1421;9089;Engenharia Civil;10;2;10;2019;1203;
1422;9104;Engenharia e Gestão Industrial;32;30;32;2019;1203;
1423;9119;Engenharia Informática;125;126;126;2019;1203;
1424;9123;Engenharia Mecânica;30;22;30;2019;1203;
1425;9367;Engenharia Eletrotécnica e de Computadores;38;10;38;2019;1203;
1426;9455;Engenharia Biomédica;22;22;22;2019;1203;
1427;9011;Biologia;35;29;35;2019;1204;
1428;9012;Biologia e Geologia;10;6;10;2019;1204;
1429;9015;Bioquímica;50;50;50;2019;1204;
1430;9379;Ciências do Ambiente;20;12;20;2019;1204;
1431;9540;Bioengenharia;35;29;35;2019;1204;
1432;9554;Ciências da Nutrição;40;40;40;2019;1204;
1433;9707;Ciências do Desporto;105;105;105;2019;1204;
1434;9761;Genética e Biotecnologia;60;60;60;2019;1204;
1435;9841;Reabilitação Psicomotora;40;20;40;2019;1204;
1436;9069;Design;29;27;29;2019;1306;
1437;9196;Línguas e Relações Empresariais;36;39;39;2019;1306;
1438;9219;Psicologia;30;30;30;2019;1306;
1439;9720;Comunicação, Cultura e Organizações;36;38;38;2019;1306;
1440;9817;Artes Visuais;20;13;20;2019;1306;
1441;L150;Estudos de Cultura;39;32;39;2019;1306;
1442;9015;Bioquímica;25;16;25;2019;1307;
1443;9089;Engenharia Civil;20;1;20;2019;1307;
1444;9107;Engenharia Electrónica e Telecomunicações;20;3;20;2019;1307;
1445;9119;Engenharia Informática;75;70;75;2019;1307;
1446;A012;Matemática (ensino em inglês);20;12;20;2019;1307;
1447;9026;Ciências da Educação;27;27;27;2019;1308;
1448;9081;Economia;40;36;40;2019;1308;
1449;9147;Gestão;55;55;55;2019;1308;
1450;9736;Educação Física e Desporto;30;30;30;2019;1308;
1451;9853;Educação Básica;20;17;20;2019;1308;
1452;8083;Ciclo Básico de Medicina;38;38;38;2019;1309;
1453;9011;Biologia;20;18;20;2019;1309;
1454;9500;Enfermagem;25;25;25;2019;1320;
1455;9076;Direção e Gestão Hoteleira;30;31;31;2019;1321;
1456;9069;Design;60;60;60;2019;1501;
1457;9071;Design de Moda;60;60;60;2019;1501;
1458;9257;Arquitetura;192;146;192;2019;1501;
1459;G008;Arquitectura, área de especializ. em Interiores e Reabilitação do Edificado;60;58;60;2019;1501;
1460;8399;Desenho;35;35;35;2019;1502;
1461;9070;Design de Comunicação;55;55;55;2019;1502;
1462;9072;Design de Equipamento;55;56;56;2019;1502;
1463;9754;Escultura;55;57;57;2019;1502;
1464;9790;Pintura;55;56;56;2019;1502;
1465;9904;Arte Multimédia;55;55;55;2019;1502;
1466;L010;Ciências da Arte e do Património;30;31;31;2019;1502;
1467;9011;Biologia;174;174;174;2019;1503;
1468;9015;Bioquímica;70;70;70;2019;1503;
1469;9119;Engenharia Informática;105;106;106;2019;1503;
1470;9141;Física;40;40;40;2019;1503;
1471;9146;Geologia;80;80;80;2019;1503;
1472;9209;Matemática;50;50;50;2019;1503;
1473;9212;Meteorologia, Oceanografia e Geofísica;25;25;25;2019;1503;
1474;9223;Química;27;27;27;2019;1503;
1475;9226;Química Tecnológica;21;21;21;2019;1503;
1476;9368;Engenharia Física;40;40;40;2019;1503;
1477;9381;Estatística Aplicada;30;30;30;2019;1503;
1478;9385;Matemática Aplicada;77;77;77;2019;1503;
1479;9811;Engenharia da Energia e do Ambiente;30;30;30;2019;1503;
1480;9845;Engenharia Biomédica e Biofísica;40;40;40;2019;1503;
1481;L079;Tecnologias de Informação;65;66;66;2019;1503;
1482;L096;Engenharia Geoespacial;20;20;20;2019;1503;
1483;8358;Direito (regime pós-laboral);82;83;83;2019;1504;
1484;9078;Direito;445;447;447;2019;1504;
1485;9494;Ciências Farmacêuticas;209;209;209;2019;1505;
1486;8104;Estudos Artísticos, variante de Artes do Espetáculo;49;50;50;2019;1506;
1487;8413;Artes e Humanidades;60;61;61;2019;1506;
1488;8458;Estudos Gerais;60;60;60;2019;1506;
1489;9006;Arqueologia;36;36;36;2019;1506;
1490;9040;Ciências da Linguagem;33;33;33;2019;1506;
1491;9131;Estudos Africanos;20;20;20;2019;1506;
1492;9133;Estudos Clássicos;20;20;20;2019;1506;
1493;9135;Estudos Europeus;56;56;56;2019;1506;
1494;9139;Filosofia;43;44;44;2019;1506;
1495;9181;História;61;61;61;2019;1506;
1496;9182;História da Arte;40;41;41;2019;1506;
1497;9204;Línguas, Literaturas e Culturas;211;213;213;2019;1506;
1498;9252;Tradução;58;58;58;2019;1506;
1499;9914;Estudos Asiáticos;27;27;27;2019;1506;
1500;9917;Estudos Portugueses;20;20;20;2019;1506;
1501;L097;Estudos Comparatistas;20;20;20;2019;1506;
1502;L145;Estudos de Cultura e Comunicação;56;56;56;2019;1506;
1503;9554;Ciências da Nutrição;28;28;28;2019;1507;
1504;9813;Medicina;295;295;295;2019;1507;
1505;9548;Medicina Dentária;65;65;65;2019;1508;
1506;9556;Higiene Oral;40;40;40;2019;1508;
1507;9791;Prótese Dentária;28;28;28;2019;1508;
1508;9847;Medicina Veterinária;109;110;110;2019;1509;
1509;9068;Dança;20;15;20;2019;1510;
1510;9162;Gestão do Desporto;31;31;31;2019;1510;
1511;9707;Ciências do Desporto;160;162;162;2019;1510;
1512;9841;Reabilitação Psicomotora;49;49;49;2019;1510;
1513;9555;Psicologia;137;137;137;2019;1511;
1514;L040;Educação e Formação;72;74;74;2019;1513;
1515;8411;Planeamento e Gestão do Território;41;43;43;2019;1514;
1516;9143;Geografia;94;95;95;2019;1514;
1517;8258;Arquitetura Paisagista;20;20;20;2019;1515;
1518;8377;Engenharia Florestal e dos Recursos Naturais;20;20;20;2019;1515;
1519;9011;Biologia;38;38;38;2019;1515;
1520;9086;Engenharia Agronómica;57;57;57;2019;1515;
1521;9087;Engenharia Alimentar;38;17;38;2019;1515;
1522;9099;Engenharia do Ambiente;21;21;21;2019;1515;
1523;9129;Engenharia Zootécnica;28;28;28;2019;1515;
1524;8014;Serviço Social (regime pós-laboral);35;36;36;2019;1516;
1525;8102;Administração Pública (regime pós-laboral);46;48;48;2019;1516;
1526;8109;Sociologia (regime pós-laboral);33;33;33;2019;1516;
1527;8111;Gestão de Recursos Humanos (regime pós-laboral);52;53;53;2019;1516;
1528;8363;Administração Pública e Políticas do Território (regime pós-laboral);33;33;33;2019;1516;
1529;8364;Relações Internacionais (regime pós-laboral);52;52;52;2019;1516;
1530;9002;Administração Pública;76;76;76;2019;1516;
1531;9019;Ciência Política;50;52;52;2019;1516;
1532;9023;Ciências da Comunicação;58;58;58;2019;1516;
1533;9157;Gestão de Recursos Humanos;66;68;68;2019;1516;
1534;9229;Relações Internacionais;80;81;81;2019;1516;
1535;9238;Serviço Social;54;55;55;2019;1516;
1536;9240;Sociologia;52;53;53;2019;1516;
1537;9448;Antropologia;45;45;45;2019;1516;
1538;9081;Economia;138;138;138;2019;1517;
1539;9147;Gestão;168;170;170;2019;1517;
1540;9210;Matemática Aplicada à Economia e à Gestão;44;44;44;2019;1517;
1541;A001;Gestão (ensino em Inglês);29;29;29;2019;1517;
1542;A006;Economia (ensino em Inglês);24;24;24;2019;1517;
1543;A013;Finanças (ensino em inglês);32;32;32;2019;1517;
1544;9121;Engenharia Informática e de Computadores;170;170;170;2019;1518;
1545;9257;Arquitetura;47;47;47;2019;1518;
1546;9345;Matemática Aplicada e Computação;38;38;38;2019;1518;
1547;9357;Engenharia Aeroespacial;92;92;92;2019;1518;
1548;9358;Engenharia Biológica;61;61;61;2019;1518;
1549;9359;Engenharia Biomédica;66;66;66;2019;1518;
1550;9360;Engenharia Civil;129;130;130;2019;1518;
1551;9363;Engenharia de Materiais;25;25;25;2019;1518;
1552;9367;Engenharia Eletrotécnica e de Computadores;220;220;220;2019;1518;
1553;9369;Engenharia Mecânica;160;160;160;2019;1518;
1554;9458;Engenharia Física Tecnológica;69;69;69;2019;1518;
1555;9461;Engenharia Química;75;75;75;2019;1518;
1556;9508;Engenharia do Ambiente;31;31;31;2019;1518;
1557;9913;Engenharia Geológica e de Minas;20;20;20;2019;1518;
1558;L162;Engenharia Naval e Oceânica;30;30;30;2019;1518;
1559;9098;Engenharia de Telecomunicações e Informática;55;55;55;2019;1519;
1560;9104;Engenharia e Gestão Industrial;61;61;61;2019;1519;
1561;9121;Engenharia Informática e de Computadores;90;90;90;2019;1519;
1562;9912;Engenharia Eletrónica;34;34;34;2019;1519;
1563;8005;Marketing (regime pós-laboral);20;20;20;2019;3011;
1564;8449;Contabilidade (regime de ensino a distância);20;9;20;2019;3011;
1565;9056;Contabilidade;78;79;79;2019;3011;
1566;9140;Finanças;20;20;20;2019;3011;
1567;9205;Marketing;33;33;33;2019;3011;
1568;9869;Contabilidade (regime pós-laboral);20;19;20;2019;3011;
1569;9888;Finanças (regime pós-laboral);20;20;20;2019;3011;
1570;8016;Tecnologias da Informação;25;25;25;2019;3012;
1571;8405;Gestão da Qualidade;23;23;23;2019;3012;
1572;9109;Engenharia Eletrotécnica;24;9;24;2019;3012;
1573;9235;Secretariado e Comunicação Empresarial;24;25;25;2019;3012;
1574;9769;Gestão Pública e Autárquica;20;20;20;2019;3012;
1575;L021;Gestão Comercial;30;31;31;2019;3012;
1576;9500;Enfermagem;82;82;82;2019;3013;
1577;9504;Fisioterapia;40;40;40;2019;3013;
1578;9890;Terapia da Fala;22;22;22;2019;3013;
1579;L066;Imagem Médica e Radioterapia;25;26;26;2019;3013;
1580;L135;Tecnologia e Sistemas de Produção;23;23;23;2019;3014;
1581;L138;Design de Produto e Tecnologia;37;37;37;2019;3014;
1582;9003;Agronomia;50;4;50;2019;3021;
1583;9099;Engenharia do Ambiente;25;0;25;2019;3021;
1584;9350;Ciência e Tecnologia dos Alimentos;25;2;25;2019;3021;
1585;L157;Tecnologias Bioanalíticas;25;0;25;2019;3021;
1586;9010;Audiovisual e Multimédia;24;6;24;2019;3022;
1587;9238;Serviço Social;50;38;50;2019;3022;
1588;9563;Desporto;37;38;38;2019;3022;
1589;9853;Educação Básica;20;2;20;2019;3022;
1590;8437;Solicitadoria (regime de ensino a distância);40;7;40;2019;3023;
1591;9119;Engenharia Informática;55;16;55;2019;3023;
1592;9152;Gestão de Empresas;31;19;31;2019;3023;
1593;9242;Solicitadoria;30;32;32;2019;3023;
1594;9254;Turismo;24;23;24;2019;3023;
1595;9994;Gestão de Empresas (regime pós-laboral);20;1;20;2019;3023;
1596;8015;Solicitadoria (regime pós-laboral);35;36;36;2019;3031;
1597;8402;Gestão Pública (regime de ensino a distância);20;10;20;2019;3031;
1598;9056;Contabilidade;40;40;40;2019;3031;
1599;9140;Finanças;30;30;30;2019;3031;
1600;9152;Gestão de Empresas;40;40;40;2019;3031;
1601;9242;Solicitadoria;40;40;40;2019;3031;
1602;9759;Fiscalidade;30;32;32;2019;3031;
1603;9869;Contabilidade (regime pós-laboral);30;30;30;2019;3031;
1604;9990;Fiscalidade (regime pós-laboral);20;21;21;2019;3031;
1605;9994;Gestão de Empresas (regime pós-laboral);30;30;30;2019;3031;
1606;L140;Gestão Pública;25;25;25;2019;3031;
1607;8311;Engenharia em Desenvolvimento de Jogos Digitais;30;30;30;2019;3032;
1608;8409;Engenharia de Sistemas Informáticos;30;30;30;2019;3032;
1609;8417;Engenharia de Sistemas Informáticos (regime pós-laboral);25;25;25;2019;3032;
1610;9104;Engenharia e Gestão Industrial;25;15;25;2019;3032;
1611;9112;Engenharia Eletrotécnica e de Computadores;25;9;25;2019;3032;
1612;L181;Engenharia Informática Médica;25;17;25;2019;3032;
1613;9074;Design Industrial;40;43;43;2019;3033;
1614;9470;Design Gráfico;40;40;40;2019;3033;
1615;9873;Design Gráfico (regime pós-laboral);25;25;25;2019;3033;
1616;8156;Gestão de Atividades Turísticas;45;45;45;2019;3034;
1617;8341;Gestão de Atividades Turísticas (regime pós-laboral);30;30;30;2019;3034;
1618;9085;Enfermagem Veterinária;66;7;66;2019;3041;
1619;9086;Engenharia Agronómica;45;0;45;2019;3041;
1620;9087;Engenharia Alimentar;25;0;25;2019;3041;
1621;9099;Engenharia do Ambiente;35;0;35;2019;3041;
1622;9129;Engenharia Zootécnica;28;0;28;2019;3041;
1623;L029;Biologia e Biotecnologia;38;4;38;2019;3041;
1624;8323;Línguas Estrangeiras: Inglês e Espanhol;40;13;40;2019;3042;
1625;8374;Línguas para Relações Internacionais;60;68;68;2019;3042;
1626;9082;Educação Ambiental;29;9;29;2019;3042;
1627;9084;Educação Social;80;45;80;2019;3042;
1628;9563;Desporto;65;68;68;2019;3042;
1629;9853;Educação Básica;50;1;50;2019;3042;
1630;9898;Arte e Design;55;39;55;2019;3042;
1631;9933;Animação e Produção Artística;30;5;30;2019;3042;
1632;L088;Relações Lusófonas e Língua Portuguesa;44;3;44;2019;3042;
1633;L175;Música em Contextos Comunitários;30;4;30;2019;3042;
1634;9056;Contabilidade;54;47;54;2019;3043;
1635;9089;Engenharia Civil;40;0;40;2019;3043;
1636;9112;Engenharia Eletrotécnica e de Computadores;50;0;50;2019;3043;
1637;9119;Engenharia Informática;75;29;75;2019;3043;
1638;9123;Engenharia Mecânica;53;2;53;2019;3043;
1639;9125;Engenharia Química;24;2;24;2019;3043;
1640;9147;Gestão;80;80;80;2019;3043;
1641;9186;Informática de Gestão;50;3;50;2019;3043;
1642;9910;Engenharia de Energias Renováveis;66;0;66;2019;3043;
1643;9991;Gestão (regime pós-laboral);12;9;12;2019;3043;
1644;A004;Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês);65;9;65;2019;3043;
1645;L058;Tecnologia e Gestão Industrial;33;2;33;2019;3043;
1646;L069;Tecnologia Biomédica;35;6;35;2019;3043;
1647;8309;Design de Jogos Digitais;66;44;66;2019;3045;
1648;9165;Gestão e Administração Pública;55;11;55;2019;3045;
1649;9188;Informática e Comunicações;33;1;33;2019;3045;
1650;9205;Marketing;44;29;44;2019;3045;
1651;9213;Multimédia;61;31;61;2019;3045;
1652;9242;Solicitadoria;79;80;80;2019;3045;
1653;9254;Turismo;54;38;54;2019;3045;
1654;9662;Comunicação e Jornalismo;33;32;33;2019;3045;
1655;8397;Engenharia de Proteção Civil;20;1;20;2019;3051;
1656;9003;Agronomia;25;2;25;2019;3051;
1657;9085;Enfermagem Veterinária;29;18;29;2019;3051;
1658;L093;Biotecnologia Alimentar;25;0;25;2019;3051;
1659;9238;Serviço Social;45;45;45;2019;3052;
1660;9485;Secretariado;23;17;23;2019;3052;
1661;9850;Desporto e Atividade Física;45;51;51;2019;3052;
1662;9853;Educação Básica;34;6;34;2019;3052;
1663;8463;Engenharia das Energias Renováveis;25;1;25;2019;3053;
1664;9089;Engenharia Civil;25;0;25;2019;3053;
1665;9111;Engenharia Eletrotécnica e das Telecomunicações;30;0;30;2019;3053;
1666;9118;Engenharia Industrial;25;0;25;2019;3053;
1667;9119;Engenharia Informática;80;26;80;2019;3053;
1668;9248;Tecnologias da Informação e Multimédia;40;3;40;2019;3053;
1669;9147;Gestão;35;22;35;2019;3054;
1670;9173;Gestão Hoteleira;35;15;35;2019;3054;
1671;9177;Gestão Turística;30;8;30;2019;3054;
1672;9242;Solicitadoria;40;38;40;2019;3054;
1673;L021;Gestão Comercial;30;4;30;2019;3054;
1674;9725;Design de Interiores e Equipamento;42;44;44;2019;3055;
1675;9726;Design de Moda e Têxtil;35;35;35;2019;3055;
1676;L158;Design de Comunicação e Audiovisual;42;44;44;2019;3055;
1677;9016;Biotecnologia;44;44;44;2019;3061;
1678;9619;Engenharia Agro-Pecuária;30;0;30;2019;3061;
1679;9673;Agricultura Biológica;20;3;20;2019;3061;
1680;L009;Ciências Florestais e Recursos Naturais;25;3;25;2019;3061;
1681;L015;Tecnologia Alimentar;27;11;27;2019;3061;
1682;L024;Tecnologia e Gestão Ambiental;27;7;27;2019;3061;
1683;L178;Turismo em Espaços Rurais e Naturais;46;19;46;2019;3061;
1684;8093;Animação Socioeducativa (regime pós-laboral);20;15;20;2019;3062;
1685;8114;Turismo (regime pós-laboral);22;22;22;2019;3062;
1686;8342;Comunicação Organizacional (regime pós-laboral);25;28;28;2019;3062;
1687;9054;Comunicação Social;36;37;37;2019;3062;
1688;9254;Turismo;40;40;40;2019;3062;
1689;9668;Gerontologia Social;40;42;42;2019;3062;
1690;9675;Animação Socioeducativa;38;39;39;2019;3062;
1691;9717;Comunicação Organizacional;43;44;44;2019;3062;
1692;9731;Desporto e Lazer;28;28;28;2019;3062;
1693;9774;Língua Gestual Portuguesa;28;28;28;2019;3062;
1694;9853;Educação Básica;48;48;48;2019;3062;
1695;9894;Comunicação e Design Multimédia;36;37;37;2019;3062;
1696;9898;Arte e Design;30;32;32;2019;3062;
1697;L095;Gastronomia;20;21;21;2019;3062;
1698;L163;Estudos Musicais Aplicados;20;7;20;2019;3062;
1699;8519;Secretariado de Direção e Administração;53;57;57;2019;3063;
1700;9061;Contabilidade e Auditoria;78;81;81;2019;3063;
1701;9152;Gestão de Empresas;100;102;102;2019;3063;
1702;9186;Informática de Gestão;41;41;41;2019;3063;
1703;9722;Contabilidade e Gestão Pública;45;46;46;2019;3063;
1704;9801;Solicitadoria e Administração;70;70;70;2019;3063;
1705;L023;Marketing e Negócios Internacionais;53;57;57;2019;3063;
1706;L056;Comércio e Relações Económicas Internacionais;34;35;35;2019;3063;
1707;9089;Engenharia Civil;20;3;20;2019;3064;
1708;9104;Engenharia e Gestão Industrial;25;25;25;2019;3064;
1709;9105;Engenharia Eletromecânica;24;7;24;2019;3064;
1710;9109;Engenharia Eletrotécnica;38;19;38;2019;3064;
1711;9119;Engenharia Informática;140;140;140;2019;3064;
1712;9123;Engenharia Mecânica;64;35;64;2019;3064;
1713;9540;Bioengenharia;25;25;25;2019;3064;
1714;9770;Engenharia Informática (Curso Europeu);20;20;20;2019;3064;
1715;9884;Engenharia Eletrotécnica (regime pós-laboral);20;0;20;2019;3064;
1716;9885;Engenharia Informática (regime pós-laboral);20;20;20;2019;3064;
1717;L133;Engenharia Biomédica - Bioeletrónica;35;7;35;2019;3064;
1718;L155;Gestão Sustentável das Cidades;24;20;24;2019;3064;
1719;8147;Sistemas e Tecnologias da Informação;32;2;32;2019;3065;
1720;9058;Contabilidade e Administração;40;41;41;2019;3065;
1721;9119;Engenharia Informática;33;24;33;2019;3065;
1722;9147;Gestão;40;42;42;2019;3065;
1723;9672;Administração e Marketing;35;36;36;2019;3065;
1724;L018;Desenvolvimento Regional e Ordenamento do Território;10;1;10;2019;3065;
1725;L146;Gestão de Bioindústrias;10;3;10;2019;3065;
1726;8337;Imagem Animada;25;20;25;2019;3081;
1727;9023;Ciências da Comunicação;37;39;39;2019;3081;
1728;9070;Design de Comunicação;35;37;37;2019;3081;
1729;9084;Educação Social;30;32;32;2019;3081;
1730;9563;Desporto;37;38;38;2019;3081;
1731;9853;Educação Básica;24;15;24;2019;3081;
1732;9147;Gestão;70;75;75;2019;3082;
1733;9148;Gestão (regime noturno);23;10;23;2019;3082;
1734;9173;Gestão Hoteleira;45;51;51;2019;3082;
1735;9205;Marketing;32;33;33;2019;3082;
1736;9254;Turismo;60;63;63;2019;3082;
1737;9087;Engenharia Alimentar;23;0;23;2019;3083;
